Turbidity,Azimuth,Elevation,Normalization,Mean X,Mean Y,Sigma X,Sigma Y,Weight,Volume,MAE,RMSE
10,90,8,6.5,1.563717988,0.109786242,0.230445524,0.207646059,0.109282869,1,0.002243913,0.00333004
10,90,8,6.5,1.249871601,0.689231592,1.830981352,0.349932089,0.229022952,1,0.002243913,0.00333004
2,90,8,13.5,1.570868153,3.35E-45,0.224202296,0.161358713,0.040295745,1,0.004317839,0.006725632
2,90,8,13.5,1.530915953,6.60E-43,0.661413645,0.282339659,0.144522165,1,0.004317839,0.006725632
2,90,8,13.5,4.853195167,9.22E-35,0.840526757,0.234403674,0.10409671,1,0.004317839,0.006725632
2,90,8,13.5,1.30E-38,0.056756444,6,0.075526871,0.062151099,1,0.004317839,0.006725632
2,90,8,13.5,2.752577581,2.30E-36,6,0.594788863,0.648934281,1,0.004317839,0.006725632
3,90,8,3.5,1.16E-38,0.063404176,4.892396262,0.063736276,0.049457029,1,0.003223797,0.005204907
3,90,8,3.5,1.55431317,1.27E-36,0.544564831,0.28295118,0.165805823,1,0.003223797,0.005204907
3,90,8,3.5,1.566513345,1.79E-39,0.213527368,0.163198185,0.076520954,1,0.003223797,0.005204907
3,90,8,3.5,2.433923279,3.40E-41,6,0.587095639,0.62619042,1,0.003223797,0.005204907
3,90,8,3.5,4.897462573,0.055306293,0.852911285,0.203952761,0.082025774,1,0.003223797,0.005204907
4,90,8,5.5,2.206136505,0.033961198,6,0.580347587,0.58050002,1,0.002513089,0.004169175
4,90,8,5.5,1.24E-18,0.074971317,4.332571972,0.055746345,0.038828987,1,0.002513089,0.004169175
4,90,8,5.5,1.565375247,5.70E-47,0.208587388,0.172861712,0.113030931,1,0.002513089,0.004169175
4,90,8,5.5,4.946514808,0.108410172,0.881739162,0.182327613,0.065620503,1,0.002513089,0.004169175
4,90,8,5.5,1.561109999,4.10E-44,0.498777378,0.288504169,0.202019559,1,0.002513089,0.004169175
5,90,8,14.5,5.009824659,0.142584583,0.977848973,0.177040765,0.061910334,1,0.002248339,0.003747265
5,90,8,14.5,1.896545446,0.153975281,6,0.538470096,0.533823312,1,0.002248339,0.003747265
5,90,8,14.5,1.564952837,0.013456907,0.205138542,0.175011999,0.131780668,1,0.002248339,0.003747265
5,90,8,14.5,1.05E-23,0.085848904,4.16791559,0.058529856,0.038805883,1,0.002248339,0.003747265
5,90,8,14.5,1.563892309,8.26E-41,0.481344247,0.294120788,0.233679803,1,0.002248339,0.003747265
6,90,8,18.5,4.95825847,0.137124704,1.000581912,0.135655631,0.050925194,1,0.002233639,0.003515373
6,90,8,18.5,1.50239848,0.082509357,0.765221256,0.065175545,0.031380838,1,0.002233639,0.003515373
6,90,8,18.5,1.565145422,0.027558463,0.202249576,0.17793508,0.136233918,1,0.002233639,0.003515373
6,90,8,18.5,1.564687464,2.60E-39,0.452300897,0.305836069,0.227664159,1,0.002233639,0.003515373
6,90,8,18.5,1.972194316,0.137605475,6,0.531444315,0.553795891,1,0.002233639,0.003515373
7,90,8,17.5,1.550490536,0.084021295,0.458972975,0.303524545,0.224386557,1,0.002095274,0.003359811
7,90,8,17.5,4.858126581,0.145865482,6,0.161686669,0.144271295,1,0.002095274,0.003359811
7,90,8,17.5,1.566489733,0.060128386,0.201036796,0.175799419,0.139339415,1,0.002095274,0.003359811
7,90,8,17.5,2.651548605,0.366079659,6,0.46443111,0.450071594,1,0.002095274,0.003359811
7,90,8,17.5,1.56554365,0.054057048,0.433664545,0.084333963,0.041931138,1,0.002095274,0.003359811
8,90,8,14.5,1.932747277,0.527820114,6,0.421584326,0.35990121,1,0.001959543,0.00305109
8,90,8,14.5,5.469293243,0.22980049,6,0.204639751,0.176285175,1,0.001959543,0.00305109
8,90,8,14.5,1.566442097,0.085034494,0.207731795,0.166574813,0.138126794,1,0.001959543,0.00305109
8,90,8,14.5,1.555766723,0.002805016,0.463654546,0.339491856,0.284052142,1,0.001959543,0.00305109
8,90,8,14.5,0.514201124,0.10540679,6,0.077972324,0.041634679,1,0.001959543,0.00305109
9,90,8,12.5,1.2356916,0.561938658,1.967189091,0.389627638,0.257906754,1,0.001874577,0.00272384
9,90,8,12.5,1.568459207,0.075858983,0.476521764,0.324588301,0.28210356,1,0.001874577,0.00272384
9,90,8,12.5,1.563859627,0.106673769,0.214546599,0.178346716,0.124719371,1,0.001874577,0.00272384
9,90,8,12.5,5.605891261,0.43993007,1.54014092,0.439121581,0.164843078,1,0.001874577,0.00272384
9,90,8,12.5,0.708759166,0.205165197,6,0.203534647,0.170427237,1,0.001874577,0.00272384
